DEBUG: 3.143109 ; likelihood: -0.095607
DEBUG: 915.520669 ; likelihood: 202.950405
DEBUG: 357.810685 ; likelihood: 208.352626
DEBUG: 561.817401 ; likelihood: 215.399158
DEBUG: 92.334558 ; likelihood: 219.484566
DEBUG: 947.600970 ; likelihood: 224.813389
DEBUG: 1013.647924 ; likelihood: 230.407787
DEBUG: 839.963650 ; likelihood: 236.850139
DEBUG: 529.529641 ; likelihood: 242.288026
DEBUG: 76.193135 ; likelihood: 246.587081
DEBUG: 1020.167712 ; likelihood: 253.927216
DEBUG: 437.620342 ; likelihood: 259.757303
DEBUG: 431.685010 ; likelihood: 262.374265
DEBUG: 21.074578 ; likelihood: 264.369363
DEBUG: 13.917142 ; likelihood: 268.079701
DEBUG: 484.418158 ; likelihood: 275.055535
DEBUG: 210.649081 ; likelihood: 279.860566
DEBUG: 49.680955 ; likelihood: 284.358133
DEBUG: 1197.887741 ; likelihood: 291.789357
DEBUG: 632.000568 ; likelihood: 295.555591
DEBUG: 135.031144 ; likelihood: 300.228992
DEBUG: 156.363210 ; likelihood: 302.925707
DEBUG: 781.619746 ; likelihood: 306.896809
DEBUG: 494.648555 ; likelihood: 312.501026
DEBUG: 278.909464 ; likelihood: 318.471129
DEBUG: 22.127151 ; likelihood: 320.453329
DEBUG: 393.101035 ; likelihood: 326.378533
DEBUG: 884.700868 ; likelihood: 330.920998
DEBUG: 534.402851 ; likelihood: 337.879368
DEBUG: 259.264869 ; likelihood: 343.545878
DEBUG: 848.723219 ; likelihood: 344.893905
DEBUG: 425.889396 ; likelihood: 349.077195
DEBUG: 303.033596 ; likelihood: 354.850999
DEBUG: 1982.990744 ; likelihood: 361.588974
DEBUG: 271.801167 ; likelihood: 367.338847
DEBUG: 274.334827 ; likelihood: 372.975263
DEBUG: 136.507255 ; likelihood: 378.006632
DEBUG: 676.333065 ; likelihood: 380.196587
DEBUG: 694.275282 ; likelihood: 385.888977
DEBUG: 294.857993 ; likelihood: 389.813749
DEBUG: 55.471978 ; likelihood: 393.397864
DEBUG: 296.571922 ; likelihood: 399.099515
DEBUG: 49.621610 ; likelihood: 401.793464
DEBUG: 687.084122 ; likelihood: 408.615731
DEBUG: 64.760504 ; likelihood: 410.827700
DEBUG: 271.257057 ; likelihood: 417.384215
DEBUG: 75.396264 ; likelihood: 422.975649
DEBUG: 36.325933 ; likelihood: 426.427565
DEBUG: 506.451074 ; likelihood: 429.614729
DEBUG: 1350.172182 ; likelihood: 433.499759
DEBUG: 678.572096 ; likelihood: 439.140865
DEBUG: 580.388321 ; likelihood: 446.710386
DEBUG: 7.346081 ; likelihood: 448.053504
DEBUG: 1959.769916 ; likelihood: 455.972546
DEBUG: 723.019355 ; likelihood: 461.927120
DEBUG: 1252.247911 ; likelihood: 469.721681
DEBUG: 1142.034394 ; likelihood: 475.917869
DEBUG: 348.750201 ; likelihood: 483.172257
DEBUG: 481.587450 ; likelihood: 487.997115
DEBUG: 655.865011 ; likelihood: 494.738969
DEBUG: 229.619739 ; likelihood: 498.195588
DEBUG: 541.908359 ; likelihood: 504.111247
DEBUG: 54.561679 ; likelihood: 508.347853
DEBUG: 41.583410 ; likelihood: 3.986073
DEBUG: 761.521038 ; likelihood: 4.886347
DEBUG: 753.113687 ; likelihood: 11.135782
DEBUG: 220.775081 ; likelihood: 15.978935
DEBUG: 325.431344 ; likelihood: 20.947455
DEBUG: 974.492900 ; likelihood: 27.282338
DEBUG: 61.995539 ; likelihood: 31.315189
DEBUG: 1006.175534 ; likelihood: 34.476527
DEBUG: 317.578789 ; likelihood: 40.545266
DEBUG: 244.928491 ; likelihood: 47.112405
DEBUG: 680.666558 ; likelihood: 54.995431
DEBUG: 99.894632 ; likelihood: 59.072961
DEBUG: 641.226590 ; likelihood: 65.262619
DEBUG: 449.631134 ; likelihood: 70.547917
DEBUG: 14.986056 ; likelihood: 73.373063
DEBUG: 40.343185 ; likelihood: 74.863567
DEBUG: 269.731812 ; likelihood: 81.063807
DEBUG: 59.718343 ; likelihood: 83.426726
DEBUG: 215.391710 ; likelihood: 88.286189
DEBUG: 481.546947 ; likelihood: 94.932772
DEBUG: 866.272329 ; likelihood: 101.162728
DEBUG: 142.359615 ; likelihood: 107.042476
DEBUG: 22.012654 ; likelihood: 107.772315
DEBUG: 1497.480129 ; likelihood: 114.701735
DEBUG: 941.958653 ; likelihood: 120.576579
DEBUG: 304.505873 ; likelihood: 126.097086
DEBUG: 183.221960 ; likelihood: 131.255625
DEBUG: 2.993142 ; likelihood: 134.322223
DEBUG: 82.641891 ; likelihood: 138.596466
DEBUG: 230.087706 ; likelihood: 142.378026
DEBUG: 155.472443 ; likelihood: 146.843733
DEBUG: 171.049941 ; likelihood: 152.055019
DEBUG: 163.672314 ; likelihood: 156.432519
DEBUG: 902.695168 ; likelihood: 163.161164
DEBUG: 949.184668 ; likelihood: 169.411184
DEBUG: 270.078045 ; likelihood: 175.040606
DEBUG: 1048.799619 ; likelihood: 182.015260
DEBUG: 434.248390 ; likelihood: 188.945547
DEBUG: 686.369899 ; likelihood: 195.123458
DEBUG: 268.198343 ; likelihood: 200.525179
DEBUG: 898.811064 ; likelihood: 207.930458
DEBUG: 68.539848 ; likelihood: 210.042490
DEBUG: 316.537461 ; likelihood: 213.811619
DEBUG: 62.910789 ; likelihood: 217.860518
DEBUG: 648.023236 ; likelihood: 223.872446
DEBUG: 776.097940 ; likelihood: 231.734375
DEBUG: 1188.886680 ; likelihood: 235.834859
DEBUG: 511.724062 ; likelihood: 240.349933
DEBUG: 299.806077 ; likelihood: 245.516998
DEBUG: 766.508712 ; likelihood: 251.005034
DEBUG: 1046.500720 ; likelihood: 256.273755
DEBUG: 1288.860354 ; likelihood: 263.698072
DEBUG: 868.669245 ; likelihood: 270.029426
DEBUG: 526.387870 ; likelihood: 276.036090
DEBUG: 2078.082195 ; likelihood: 280.265219
DEBUG: 55.549669 ; likelihood: 284.758552
DEBUG: 1080.450328 ; likelihood: 290.364582
DEBUG: 1287.100301 ; likelihood: 296.589187
DEBUG: 226.825517 ; likelihood: 298.395685
DEBUG: 1344.367604 ; likelihood: 302.803131
DEBUG: 357.868114 ; likelihood: 308.852990
DEBUG: 12.751987 ; likelihood: 310.693454
DEBUG: 715.480907 ; likelihood: 317.305077
DEBUG: 423.536747 ; likelihood: 321.727427
DEBUG: 49.130689 ; likelihood: 324.672253
DEBUG: 313.246383 ; likelihood: 331.535305
DEBUG: 353.998031 ; likelihood: 336.608272
DEBUG: 599.397391 ; likelihood: 341.968107
DEBUG: 960.737670 ; likelihood: 347.856709
DEBUG: 951.318362 ; likelihood: 355.254346
DEBUG: 222.865217 ; likelihood: 361.676258
DEBUG: 508.727638 ; likelihood: 366.503828
DEBUG: 91.200183 ; likelihood: 370.746746
DEBUG: 410.630805 ; likelihood: 376.426370
DEBUG: 431.822558 ; likelihood: 382.024646
DEBUG: 442.403382 ; likelihood: 385.230626
DEBUG: 91.032739 ; likelihood: 389.635553
DEBUG: 308.519017 ; likelihood: 396.213672
DEBUG: 143.816687 ; likelihood: 402.968478
DEBUG: 44.579924 ; likelihood: 405.845779
DEBUG: 201.314271 ; likelihood: 410.870748
DEBUG: 173.690977 ; likelihood: 416.530312
DEBUG: 1176.327331 ; likelihood: 424.784201
DEBUG: 59.551370 ; likelihood: 429.148231
DEBUG: 168.998005 ; likelihood: 435.333984
DEBUG: 422.947812 ; likelihood: 441.350115
DEBUG: 1115.381211 ; likelihood: 446.706511
DEBUG: 957.693237 ; likelihood: 450.362585
DEBUG: 644.939301 ; likelihood: 456.095831
DEBUG: 419.027438 ; likelihood: 460.965778
DEBUG: 981.245809 ; likelihood: 465.785302
DEBUG: 203.845955 ; likelihood: 465.708059
DEBUG: 653.590836 ; likelihood: 472.562647
DEBUG: 1250.013937 ; likelihood: 480.798466
DEBUG: 756.640798 ; likelihood: 488.927225
DEBUG: 172.502975 ; likelihood: 491.610312
DEBUG: 384.668097 ; likelihood: 497.369045
DEBUG: 1158.641660 ; likelihood: 503.792596
DEBUG: 389.160142 ; likelihood: 511.509570
DEBUG: 82.424535 ; likelihood: 516.391710
DEBUG: 1510.419351 ; likelihood: 7.500333
DEBUG: 290.630949 ; likelihood: 13.714021
DEBUG: 1097.032368 ; likelihood: 19.501664
DEBUG: 1054.065362 ; likelihood: 26.314538
DEBUG: 543.919945 ; likelihood: 31.973495
DEBUG: 999.370520 ; likelihood: 38.465698
DEBUG: 402.552740 ; likelihood: 42.762763
DEBUG: 358.333061 ; likelihood: 47.352105
DEBUG: 1443.151484 ; likelihood: 53.939315
DEBUG: 113.718900 ; likelihood: 58.846282
DEBUG: 259.351791 ; likelihood: 63.953640
DEBUG: 803.111382 ; likelihood: 71.489194
DEBUG: 17.680795 ; likelihood: 74.455476
DEBUG: 202.929095 ; likelihood: 79.559011
DEBUG: 583.146358 ; likelihood: 85.445084
DEBUG: 233.835219 ; likelihood: 90.822922
DEBUG: 92.498995 ; likelihood: 95.743140
DEBUG: 295.968029 ; likelihood: 97.933587
DEBUG: 16.274207 ; likelihood: 99.630779
DEBUG: 501.167056 ; likelihood: 105.944914
DEBUG: 635.493080 ; likelihood: 111.894289
DEBUG: 87.760918 ; likelihood: 114.993255
DEBUG: 518.040787 ; likelihood: 121.262151
DEBUG: 333.398263 ; likelihood: 126.853208
DEBUG: 18.674752 ; likelihood: 129.842091
DEBUG: 152.574436 ; likelihood: 134.256493
DEBUG: 72.104295 ; likelihood: 134.849132
DEBUG: 207.415496 ; likelihood: 138.426658
DEBUG: 629.464836 ; likelihood: 144.883676
DEBUG: 670.484447 ; likelihood: 150.566631
DEBUG: 54.754831 ; likelihood: 151.915392
DEBUG: 1706.667429 ; likelihood: 158.138646
DEBUG: 983.413996 ; likelihood: 164.302840
DEBUG: 180.084851 ; likelihood: 170.211481
DEBUG: 590.893706 ; likelihood: 177.398948
DEBUG: 413.933180 ; likelihood: 182.628690
DEBUG: 227.783827 ; likelihood: 188.213890
DEBUG: 472.715433 ; likelihood: 195.594524
DEBUG: 213.333837 ; likelihood: 197.984153
DEBUG: 391.745028 ; likelihood: 203.158051
DEBUG: 653.068992 ; likelihood: 210.015329
DEBUG: 813.356579 ; likelihood: 217.290726
DEBUG: 839.698048 ; likelihood: 221.796507
DEBUG: 2420.259308 ; likelihood: 229.171960
DEBUG: 718.851554 ; likelihood: 235.944170
DEBUG: 973.759938 ; likelihood: 243.417512
DEBUG: 789.679353 ; likelihood: 250.554036
DEBUG: 51.592960 ; likelihood: 254.442158
DEBUG: 106.126567 ; likelihood: 258.360122
DEBUG: 352.602237 ; likelihood: 264.859098
DEBUG: 169.136830 ; likelihood: 266.125619
DEBUG: 127.027981 ; likelihood: 270.929820
DEBUG: 663.432764 ; likelihood: 277.895606
DEBUG: 469.349360 ; likelihood: 280.820858
DEBUG: 1006.724436 ; likelihood: 285.512389
DEBUG: 275.156866 ; likelihood: 290.910518
DEBUG: 1090.140570 ; likelihood: 296.304967
DEBUG: 258.334245 ; likelihood: 301.937825
DEBUG: 179.707341 ; likelihood: 306.363351
DEBUG: 83.212939 ; likelihood: 307.062998
DEBUG: 41.781284 ; likelihood: 312.181492
DEBUG: 1052.427105 ; likelihood: 319.767500
DEBUG: 806.199968 ; likelihood: 327.568925
DEBUG: 327.993340 ; likelihood: 334.514984
DEBUG: 213.818085 ; likelihood: 340.916873
DEBUG: 878.093347 ; likelihood: 347.607380
DEBUG: 1739.351855 ; likelihood: 351.013553
DEBUG: 131.258672 ; likelihood: 355.997928
DEBUG: 902.838372 ; likelihood: 363.283000
DEBUG: 663.606543 ; likelihood: 369.862493
DEBUG: 1253.729331 ; likelihood: 374.868161
DEBUG: 129.119859 ; likelihood: 380.123550
DEBUG: 187.267715 ; likelihood: 385.260466
DEBUG: 304.999136 ; likelihood: 390.839237
DEBUG: 1857.236611 ; likelihood: 398.218936
DEBUG: 496.185851 ; likelihood: 401.322324
DEBUG: 439.414819 ; likelihood: 406.935635
DEBUG: 1182.517300 ; likelihood: 413.125346
DEBUG: 287.808374 ; likelihood: 417.938871
DEBUG: 187.835339 ; likelihood: 423.486706
DEBUG: 182.298049 ; likelihood: 426.461454
DEBUG: 226.624960 ; likelihood: 430.637500
DEBUG: 67.870831 ; likelihood: 434.664683
DEBUG: 1360.465134 ; likelihood: 442.879103
DEBUG: 242.025985 ; likelihood: 448.366749
DEBUG: 485.292333 ; likelihood: 453.384241
DEBUG: 729.283493 ; likelihood: 460.484352
DEBUG: 22.241543 ; likelihood: 460.360991
DEBUG: 280.033565 ; likelihood: 465.556199
DEBUG: 516.956869 ; likelihood: 471.052813
DEBUG: 29.221033 ; likelihood: 473.052169
DEBUG: 291.659626 ; likelihood: 478.675626
DEBUG: 622.534633 ; likelihood: 484.118428
DEBUG: 1613.964221 ; likelihood: 489.286920
DEBUG: 574.913346 ; likelihood: 494.380234
DEBUG: 1009.193454 ; likelihood: 502.373385
DEBUG: 229.551845 ; likelihood: 506.270894
DEBUG: 117.151659 ; likelihood: 510.573166
DEBUG: 754.591352 ; likelihood: 515.121645
DEBUG: 274.863197 ; likelihood: 518.674728
DEBUG: 754.639170 ; likelihood: 8.415034
DEBUG: 266.722519 ; likelihood: 13.614886
DEBUG: 899.364566 ; likelihood: 19.832532
DEBUG: 414.282225 ; likelihood: 24.440401
DEBUG: 1269.060001 ; likelihood: 29.778775
DEBUG: 487.724187 ; likelihood: 37.103751
DEBUG: 256.010788 ; likelihood: 38.146877
DEBUG: 458.365209 ; likelihood: 41.524466
DEBUG: 211.263007 ; likelihood: 46.566425
DEBUG: 98.385119 ; likelihood: 52.511426
DEBUG: 792.530375 ; likelihood: 54.863236
DEBUG: 1421.438392 ; likelihood: 60.018150
DEBUG: 126.072055 ; likelihood: 62.821502
DEBUG: 476.383123 ; likelihood: 70.172832
DEBUG: 149.958151 ; likelihood: 76.601963
DEBUG: 46.276917 ; likelihood: 81.956728
DEBUG: 2174.209328 ; likelihood: 89.181164
DEBUG: 359.648091 ; likelihood: 95.508808
DEBUG: 1232.144627 ; likelihood: 98.427933
DEBUG: 2.253623 ; likelihood: 99.709881
DEBUG: 99.151032 ; likelihood: 104.205924
DEBUG: 763.617294 ; likelihood: 110.593324
DEBUG: 508.311718 ; likelihood: 115.878583
DEBUG: 503.528447 ; likelihood: 123.064041
DEBUG: 1003.609414 ; likelihood: 130.353852
DEBUG: 1293.731720 ; likelihood: 137.451618
DEBUG: 828.214608 ; likelihood: 144.752503
DEBUG: 698.388924 ; likelihood: 152.775187
DEBUG: 1698.009009 ; likelihood: 159.199488
DEBUG: 1626.823773 ; likelihood: 165.070773
DEBUG: 185.643011 ; likelihood: 166.825862
DEBUG: 111.966177 ; likelihood: 170.387532
DEBUG: 376.743341 ; likelihood: 176.417846
DEBUG: 33.202353 ; likelihood: 179.230092
DEBUG: 627.182744 ; likelihood: 182.941991
DEBUG: 116.437133 ; likelihood: 188.338006
DEBUG: 585.802592 ; likelihood: 195.779720
DEBUG: 269.910511 ; likelihood: 200.197780
DEBUG: 169.754367 ; likelihood: 206.935559
DEBUG: 116.197688 ; likelihood: 209.527883
DEBUG: 780.308789 ; likelihood: 213.921897
DEBUG: 686.452785 ; likelihood: 220.205444
DEBUG: 1461.667609 ; likelihood: 226.941529
DEBUG: 410.745449 ; likelihood: 233.738798
DEBUG: 740.063841 ; likelihood: 239.916059
DEBUG: 47.175471 ; likelihood: 240.311458
DEBUG: 388.070672 ; likelihood: 245.109682
DEBUG: 195.243916 ; likelihood: 245.540234
DEBUG: 1506.382065 ; likelihood: 252.050715
DEBUG: 280.597196 ; likelihood: 257.655026
DEBUG: 300.069599 ; likelihood: 263.256273
DEBUG: 345.936981 ; likelihood: 266.637253
DEBUG: 423.555953 ; likelihood: 273.361918
DEBUG: 231.644469 ; likelihood: 279.306287
DEBUG: 1045.944805 ; likelihood: 286.000128
DEBUG: 1351.439518 ; likelihood: 293.159401
DEBUG: 551.908301 ; likelihood: 299.472394
DEBUG: 92.267820 ; likelihood: 303.821566
DEBUG: 39.563239 ; likelihood: 307.642867
DEBUG: 330.890431 ; likelihood: 313.959782
DEBUG: 97.109649 ; likelihood: 318.276172
DEBUG: 1011.529799 ; likelihood: 325.304453
DEBUG: 894.762798 ; likelihood: 330.242461
DEBUG: 621.522636 ; likelihood: 336.980896
DEBUG: 382.790679 ; likelihood: 340.471918
DEBUG: 246.025672 ; likelihood: 346.941711
DEBUG: 615.650915 ; likelihood: 353.945431
DEBUG: 4.874505 ; likelihood: 354.119004
DEBUG: 643.540178 ; likelihood: 359.761316
DEBUG: 13.238886 ; likelihood: 362.107489
DEBUG: 1218.071293 ; likelihood: 370.247134
DEBUG: 94.818827 ; likelihood: 374.515994
DEBUG: 462.910170 ; likelihood: 379.682281
DEBUG: 55.726630 ; likelihood: 383.729542
DEBUG: 4906.590904 ; likelihood: 392.008251
DEBUG: 330.530836 ; likelihood: 396.082339
DEBUG: 51.205857 ; likelihood: 398.978911
DEBUG: 983.211953 ; likelihood: 406.685326
DEBUG: 318.484756 ; likelihood: 412.125763
DEBUG: 555.170519 ; likelihood: 419.519852
DEBUG: 496.118877 ; likelihood: 419.322961
DEBUG: 1129.878018 ; likelihood: 425.213340
DEBUG: 980.636864 ; likelihood: 432.864525
DEBUG: 367.683797 ; likelihood: 438.482304
DEBUG: 148.124324 ; likelihood: 443.155017
DEBUG: 41.176697 ; likelihood: 444.906587
DEBUG: 330.469397 ; likelihood: 449.376522
DEBUG: 588.239293 ; likelihood: 452.133011
DEBUG: 432.484072 ; likelihood: 458.549450
DEBUG: 602.071334 ; likelihood: 464.717406
DEBUG: 201.552670 ; likelihood: 467.991460
DEBUG: 675.772508 ; likelihood: 473.830803
DEBUG: 297.846245 ; likelihood: 479.289619
DEBUG: 190.078061 ; likelihood: 485.224223
DEBUG: 34.072076 ; likelihood: 489.746272
DEBUG: 904.750382 ; likelihood: 496.623927
DEBUG: 1486.803426 ; likelihood: 504.068754
DEBUG: 1463.822166 ; likelihood: 511.739199
DEBUG: 455.930651 ; likelihood: 517.260600
DEBUG: 191.332266 ; likelihood: 523.003958
DEBUG: 1530.535886 ; likelihood: 6.556339
DEBUG: 1517.669517 ; likelihood: 13.179364
DEBUG: 510.123944 ; likelihood: 19.312419
DEBUG: 299.918644 ; likelihood: 23.186663
DEBUG: 240.817012 ; likelihood: 26.257275
DEBUG: 660.741149 ; likelihood: 32.828485
DEBUG: 129.853296 ; likelihood: 37.042485
DEBUG: 33.933927 ; likelihood: 40.559052
DEBUG: 1679.444446 ; likelihood: 47.155581
DEBUG: 376.489193 ; likelihood: 48.663657
DEBUG: 187.389621 ; likelihood: 52.873469
DEBUG: 615.427456 ; likelihood: 57.907751
DEBUG: 2351.585028 ; likelihood: 65.587174
DEBUG: 2542.016033 ; likelihood: 73.208453
DEBUG: 13.227190 ; likelihood: 74.700878
DEBUG: 244.703324 ; likelihood: 81.369615
DEBUG: 589.723614 ; likelihood: 86.682904
DEBUG: 239.938545 ; likelihood: 90.940293
DEBUG: 1206.478028 ; likelihood: 98.414898
DEBUG: 286.790750 ; likelihood: 102.770326
DEBUG: 1067.326005 ; likelihood: 107.481629
DEBUG: 1271.189967 ; likelihood: 111.882028
DEBUG: 390.463218 ; likelihood: 119.002040
DEBUG: 652.901874 ; likelihood: 124.988006
DEBUG: 207.199415 ; likelihood: 128.726387
DEBUG: 350.748522 ; likelihood: 134.492790
DEBUG: 369.112839 ; likelihood: 138.496489
DEBUG: 948.088118 ; likelihood: 144.899551
DEBUG: 747.022058 ; likelihood: 152.017468
DEBUG: 12.920898 ; likelihood: 154.940653
DEBUG: 54.739099 ; likelihood: 158.202846
DEBUG: 712.894296 ; likelihood: 165.093011
DEBUG: 616.757353 ; likelihood: 168.947756
DEBUG: 1.651941 ; likelihood: 169.243111
DEBUG: 1023.841072 ; likelihood: 175.523027
DEBUG: 878.859642 ; likelihood: 182.474354
DEBUG: 390.812245 ; likelihood: 188.609090
DEBUG: 786.732928 ; likelihood: 190.685777
DEBUG: 584.608431 ; likelihood: 196.538437
DEBUG: 348.830806 ; likelihood: 203.580248
DEBUG: 555.767440 ; likelihood: 210.903577
DEBUG: 456.018349 ; likelihood: 214.949551
DEBUG: 41.813187 ; likelihood: 217.939894
DEBUG: 493.624185 ; likelihood: 224.655123
DEBUG: 114.895710 ; likelihood: 229.343894
DEBUG: 475.170527 ; likelihood: 234.397364
DEBUG: 2623.761073 ; likelihood: 241.230139
DEBUG: 16.173281 ; likelihood: 244.093953
DEBUG: 257.997635 ; likelihood: 246.210487
DEBUG: 136.807379 ; likelihood: 249.701277
DEBUG: 320.006363 ; likelihood: 251.118092
DEBUG: 1328.735774 ; likelihood: 259.363329
DEBUG: 679.747182 ; likelihood: 265.977240
DEBUG: 1700.915718 ; likelihood: 272.598215
DEBUG: 67.683590 ; likelihood: 276.204230
DEBUG: 213.495164 ; likelihood: 281.886000
DEBUG: 242.804540 ; likelihood: 288.126369
DEBUG: 1111.768496 ; likelihood: 294.553495
DEBUG: 165.527601 ; likelihood: 299.159389
DEBUG: 151.399305 ; likelihood: 303.648293
DEBUG: 37.623599 ; likelihood: 307.794322
DEBUG: 717.631091 ; likelihood: 311.527715
DEBUG: 65.568859 ; likelihood: 316.048946
DEBUG: 703.692485 ; likelihood: 322.189012
DEBUG: 855.447083 ; likelihood: 329.955306
DEBUG: 661.631348 ; likelihood: 335.075847
DEBUG: 1657.499257 ; likelihood: 342.414328
DEBUG: 101.291690 ; likelihood: 347.095385
DEBUG: 175.332396 ; likelihood: 350.204311
DEBUG: 6.775738 ; likelihood: 351.397778
DEBUG: 430.702099 ; likelihood: 356.552726
DEBUG: 78.933874 ; likelihood: 361.728078
DEBUG: 131.190801 ; likelihood: 368.385428
DEBUG: 214.406784 ; likelihood: 373.293255
DEBUG: 333.117798 ; likelihood: 378.901221
DEBUG: 1354.028222 ; likelihood: 385.792921
DEBUG: 258.684216 ; likelihood: 391.364291
DEBUG: 472.855572 ; likelihood: 397.109081
DEBUG: 276.281781 ; likelihood: 401.664902
DEBUG: 1887.323408 ; likelihood: 407.575374
DEBUG: 143.769307 ; likelihood: 412.626781
DEBUG: 284.762178 ; likelihood: 416.645547
DEBUG: 172.828120 ; likelihood: 421.622162
DEBUG: 993.336501 ; likelihood: 428.264964
DEBUG: 646.467546 ; likelihood: 435.359010
DEBUG: 1427.807949 ; likelihood: 441.267155
DEBUG: 107.616280 ; likelihood: 443.091656
DEBUG: 71.521667 ; likelihood: 446.645408
DEBUG: 30.443001 ; likelihood: 449.519470
DEBUG: 1070.966464 ; likelihood: 456.141871
DEBUG: 4980.918947 ; likelihood: 465.032077
DEBUG: 11.736384 ; likelihood: 466.730173
DEBUG: 288.513999 ; likelihood: 472.291255
DEBUG: 1075.872370 ; likelihood: 479.738838
DEBUG: 1203.714630 ; likelihood: 487.379141
DEBUG: 2039.508426 ; likelihood: 492.883691
DEBUG: 368.698795 ; likelihood: 498.040965
DEBUG: 191.024129 ; likelihood: 503.627227
DEBUG: 1595.944410 ; likelihood: 508.978494
DEBUG: 190.698636 ; likelihood: 514.226718
DEBUG: 1958.117931 ; likelihood: 6.156476
DEBUG: 1105.388716 ; likelihood: 11.309216
DEBUG: 178.012032 ; likelihood: 17.845610
DEBUG: 428.486943 ; likelihood: 22.966050
DEBUG: 308.300563 ; likelihood: 27.978803
DEBUG: 994.622420 ; likelihood: 34.274243
DEBUG: 93.962312 ; likelihood: 39.452907
DEBUG: 888.848578 ; likelihood: 46.040712
DEBUG: 330.633389 ; likelihood: 51.885507
DEBUG: 248.188990 ; likelihood: 56.478039
DEBUG: 359.661273 ; likelihood: 61.447536
DEBUG: 329.656240 ; likelihood: 68.382672
DEBUG: 691.280898 ; likelihood: 75.198652
DEBUG: 696.518971 ; likelihood: 81.790680
DEBUG: 1098.020986 ; likelihood: 90.702160
DEBUG: 185.923821 ; likelihood: 96.483858
DEBUG: 135.390408 ; likelihood: 99.489922
DEBUG: 1983.383063 ; likelihood: 106.666580
DEBUG: 70.931190 ; likelihood: 110.565637
DEBUG: 928.517860 ; likelihood: 117.141252
DEBUG: 1233.964994 ; likelihood: 124.264954
DEBUG: 1797.466504 ; likelihood: 128.568816
DEBUG: 372.937344 ; likelihood: 134.818979
DEBUG: 516.082827 ; likelihood: 142.020469
DEBUG: 287.856358 ; likelihood: 148.806483
DEBUG: 165.623671 ; likelihood: 154.627724
DEBUG: 188.655454 ; likelihood: 160.041382
DEBUG: 986.610884 ; likelihood: 168.446377
DEBUG: 316.350485 ; likelihood: 173.932279
DEBUG: 574.906406 ; likelihood: 179.194539
DEBUG: 429.820953 ; likelihood: 186.176839
DEBUG: 66.082399 ; likelihood: 190.680974
DEBUG: 33.248540 ; likelihood: 191.705000
DEBUG: 146.582285 ; likelihood: 195.044276
DEBUG: 492.770905 ; likelihood: 197.903649
DEBUG: 706.208575 ; likelihood: 204.005947
DEBUG: 625.193040 ; likelihood: 210.551448
DEBUG: 402.452123 ; likelihood: 214.745998
DEBUG: 310.255834 ; likelihood: 218.312282
DEBUG: 45.677910 ; likelihood: 222.677274
DEBUG: 35.969463 ; likelihood: 225.350503
DEBUG: 663.781709 ; likelihood: 230.989532
DEBUG: 15.604540 ; likelihood: 233.416956
DEBUG: 230.292714 ; likelihood: 238.359191
DEBUG: 28.858408 ; likelihood: 243.003545
DEBUG: 763.379484 ; likelihood: 249.505102
DEBUG: 1254.439785 ; likelihood: 257.283679
DEBUG: 224.345457 ; likelihood: 263.783082
DEBUG: 1515.161275 ; likelihood: 270.897656
DEBUG: 74.432068 ; likelihood: 274.878573
DEBUG: 505.055730 ; likelihood: 281.697221
DEBUG: 2270.872951 ; likelihood: 288.223403
DEBUG: 401.172442 ; likelihood: 293.825778
DEBUG: 299.892028 ; likelihood: 300.509445
DEBUG: 516.668050 ; likelihood: 306.359081
DEBUG: 787.640315 ; likelihood: 313.105661
DEBUG: 971.943126 ; likelihood: 319.447657
DEBUG: 3.369895 ; likelihood: 321.295737
DEBUG: 1801.980735 ; likelihood: 327.915918
DEBUG: 204.654517 ; likelihood: 328.468726
DEBUG: 212.493012 ; likelihood: 330.737035
DEBUG: 504.999663 ; likelihood: 335.486593
DEBUG: 1277.259981 ; likelihood: 343.556409
DEBUG: 93.782207 ; likelihood: 348.659372
DEBUG: 363.266503 ; likelihood: 353.425040
DEBUG: 234.973328 ; likelihood: 356.179189
DEBUG: 67.619064 ; likelihood: 359.447928
DEBUG: 221.689270 ; likelihood: 364.818483
DEBUG: 948.655279 ; likelihood: 371.959943
DEBUG: 453.050052 ; likelihood: 377.443610
DEBUG: 144.255765 ; likelihood: 381.395819
DEBUG: 42.742104 ; likelihood: 382.093591
DEBUG: 773.575614 ; likelihood: 386.243833
DEBUG: 1268.394276 ; likelihood: 393.586364
DEBUG: 307.261808 ; likelihood: 397.800386
DEBUG: 704.968072 ; likelihood: 404.635130
DEBUG: 156.678717 ; likelihood: 408.671125
DEBUG: 1563.152565 ; likelihood: 414.114905
DEBUG: 141.447847 ; likelihood: 416.703659
DEBUG: 1887.513869 ; likelihood: 424.419367
DEBUG: 257.673818 ; likelihood: 428.958165
DEBUG: 806.907953 ; likelihood: 435.222834
DEBUG: 556.917789 ; likelihood: 439.115935
DEBUG: 59.283096 ; likelihood: 442.652425
DEBUG: 970.503663 ; likelihood: 449.580942
DEBUG: 1080.024921 ; likelihood: 453.498032
DEBUG: 1736.866963 ; likelihood: 461.908275
DEBUG: 54.188304 ; likelihood: 466.083795
DEBUG: 1.973164 ; likelihood: 468.202754
DEBUG: 291.845865 ; likelihood: 473.280096
DEBUG: 114.165998 ; likelihood: 475.922314
DEBUG: 95.374032 ; likelihood: 479.887939
DEBUG: 306.977381 ; likelihood: 483.278993
